Age,TotalCoursesEnrolled,UniqueCategoriesEnrolled,AverageCoursesPerCategory,EnrollmentFrequency,TotalSpending,AverageSpending,AverageCourseRating,DiversityScore,LearningDepthIndex,Cat_Artificial Intelligence,Cat_Business,Cat_Cybersecurity,Cat_Data Science,Cat_Design,Cat_Digital Marketing,Cat_Finance,Cat_Machine Learning,Cat_Marketing,Cat_Programming,Cat_Project Management,Cat_Web Development,Level_Advanced,Level_Beginner,Level_Intermediate,Gender_Male
0.33507197624401275,2.4513049550646326,2.7217658688245914,1.1461139313604456,-1.0799185449175228,3.5886515987521226,0.44800968060308916,-0.39237384732007746,-1.493288122021104,1.8712424431778831,2.9164189730562824,-0.47166058602476324,1.2710690237754703,1.0918713411372605,-0.4734557033706944,3.0684121585440165,2.768540466178499,1.238677012412174,1.2545617339504787,1.226030504248756,2.883585220194809,1.2156053154224686,1.0830965229481604,3.243689875918254,2.031351528756249,0.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,1.7437050434659467,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,1.2545617339504787,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,1.0
-0.16116758047741486,-0.07660327984576981,0.15498469200959147,-0.4509562811687577,-1.1443097434780867,1.3668321163777652,1.85321669590504,1.596337404397287,0.47922840865700383,2.258465103639853,1.2244334926523281,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,1.2954467356564878,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,1.226030504248756,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,0.4517378394935217,0.010776400683057033,1.0
-0.16116758047741486,2.9109246341392514,2.3550828435653055,2.6544580209713597,-1.0662806080511062,2.413297733496001,0.01924967331752672,-0.026680299095489877,-2.541187528943849,1.3291307185311256,4.608404453460237,-0.47166058602476324,3.0194445722974375,2.6636630990123953,1.2440377792315827,1.2954467356564878,2.768540466178499,4.646316661414028,-0.4608827518523636,1.226030504248756,1.2106485231179522,-0.475867757985419,1.671203232241279,3.243689875918254,2.704876571447313,0.0
-0.16116758047741486,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,1.4489697653286282,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
0.33507197624401275,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,-0.26681060382790367,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,1.226030504248756,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
-1.6498862506416978,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-1.0311701748418214,-0.26207655066431496,-0.005398633922946713,0.0016090244757254618,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,1.2710690237754703,-0.4799204167378746,-0.4734557033706944,1.2954467356564878,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,0.4949898136550416,-0.6650429750763713,-0.662748642008007,1.0
0.9967247185392496,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,1.6279161841977143,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,1.4489697653286282,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
-1.15364669392027,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.8384466891870405,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,1.2710690237754703,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,0.0
1.492964275260677,0.1532065596915395,0.5216677172688772,-0.4509562811687577,-1.1286132273609826,-0.38292223844879175,-0.47655070191282023,-0.5562827519984841,0.47922840865700383,-0.32301929943994423,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,1.1514023434106841,1.238677012412174,1.2545617339504787,1.226030504248756,-0.46228817395890476,-0.475867757985419,0.4949898136550416,-0.10665256779142482,0.010776400683057033,1.0
-0.9882335083464608,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,0.050194510480306626,1.9086416463577616,-1.7089082147140684,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
0.9967247185392496,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-1.1105466326953484,-0.6296713066111267,-0.7145660735539446,-0.2299686940607387,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,1.2710690237754703,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,0.010776400683057033,1.0
0.8313115329654404,1.991685275990014,2.3550828435653055,0.8799355626055783,-1.0780436076069189,1.469395489132069,-0.03964266896696824,-0.12470609472598206,-1.2467235556863407,0.7095744617919745,-0.467551987751626,-0.47166058602476324,1.2710690237754703,1.0918713411372605,1.2440377792315827,1.2954467356564878,4.385678588946314,1.238677012412174,1.2545617339504787,2.902462369675496,1.2106485231179522,-0.475867757985419,1.671203232241279,2.1269090613483614,1.357826486065185,0.0
0.8313115329654404,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,0.04611104555860126,1.892885924511894,-0.4668095425639411,0.47922840865700383,-0.8393161800559036,-0.467551987751626,1.2269969866934716,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
1.492964275260677,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.333186212380209,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
0.8313115329654404,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,-0.982596279304248,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,1.2156053154224686,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
-1.15364669392027,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.03881258786386894,1.5652148970879405,-1.235226517707664,0.47922840865700383,0.7095744617919745,-0.467551987751626,1.2269969866934716,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
0.004245605096394336,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.056804707417372535,1.4957937470259457,-0.43523076276351386,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,1.0
1.1621379041130588,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-1.1090687526992768,-0.11540346545626039,0.27756453303481465,-0.48786206243089236,0.47922840865700383,2.258465103639853,1.2244334926523281,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,1.1514023434106841,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,0.4517378394935217,-0.662748642008007,0.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6280545032411115,-0.7083277674423829,0.7963416494531378,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,1.238677012412174,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,1.0
-0.16116758047741486,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.7542366097192352,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,1.226030504248756,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
0.9967247185392496,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-1.149120446236227,-0.6296713066111267,-0.7145660735539446,-1.2089108678739748,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,1.2710690237754703,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,1.1514023434106841,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,0.4949898136550416,-0.6650429750763713,-0.662748642008007,0.0
1.6583774608344863,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.8384466891870405,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,1.2710690237754703,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
-1.4844730650678886,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,0.08899779136067373,2.058360993035243,-2.0036434928513867,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,0.0
-1.6498862506416978,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.7542366097192352,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,1.226030504248756,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
-0.9882335083464608,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-0.868385439053318,0.04611104555860126,0.5891599254789748,0.4542382016151793,0.47922840865700383,0.7095744617919745,-0.467551987751626,1.2269969866934716,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,1.2954467356564878,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,0.010776400683057033,0.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.4439669297910361,0.0019593681573568766,-0.4773358024974165,0.47922840865700383,-0.8393161800559036,1.2244334926523281,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
0.9967247185392496,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,0.050194510480306626,1.9086416463577616,-1.7089082147140684,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
-0.9882335083464608,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.008715171283584178,1.6813433647031664,0.6384477504510031,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,1.0918713411372605,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,1.0
-0.32658076605122405,2.4513049550646326,2.3550828435653055,1.7671967917884694,-1.078649056113468,1.8780114485309356,-0.023445162317107426,0.25423926287914145,-1.986417254690631,1.4840197827159136,-0.467551987751626,1.2269969866934716,1.2710690237754703,1.0918713411372605,-0.4734557033706944,1.2954467356564878,2.768540466178499,2.942496836913101,1.2545617339504787,1.226030504248756,6.229458614348522,-0.475867757985419,1.0830965229481604,2.685299468633308,2.704876571447313,0.0
0.6658983473916311,-0.30641311938307914,-0.21169833324969425,-0.4509562811687577,-1.1431228811193965,-0.6296713066111267,-0.7145660735539446,-1.903644023483368,0.47922840865700383,-0.06487085913196454,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,1.238677012412174,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.10665256779142482,-0.662748642008007,0.0
1.492964275260677,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.49108011138234375,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,1.0918713411372605,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
-0.9882335083464608,2.2214951155273233,2.3550828435653055,1.323566177197024,-1.07723897245815,0.11009914816420675,-0.4950010766944511,0.2060613808759259,-1.6450201628424972,1.01935259016155,-0.467551987751626,-0.47166058602476324,3.0194445722974375,2.6636630990123953,4.679024744436137,1.2954467356564878,-0.4657357793571307,1.238677012412174,1.2545617339504787,1.226030504248756,1.2106485231179522,1.2156053154224686,1.671203232241279,2.685299468633308,1.357826486065185,1.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,0.333186212380209,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,1.2106485231179522,-0.475867757985419,-0.6812236049311959,-0.6650429750763713,0.010776400683057033,1.0
1.3275510896868679,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,-0.5510196220317464,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,1.0
1.1621379041130588,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6296713066111267,-0.7145660735539446,1.4489697653286282,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,1.2440377792315827,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
0.004245605096394336,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.6280545032411115,-0.7083277674423829,0.7963416494531378,0.47922840865700383,-0.8393161800559036,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,1.238677012412174,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.0931168956380772,-0.6650429750763713,-0.662748642008007,0.0
1.492964275260677,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,-0.5180289610867369,-0.2838030387222592,-0.6983872611004053,0.47922840865700383,0.7095744617919745,-0.467551987751626,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,1.1514023434106841,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
-0.4919939516250333,-0.5362229589203885,-0.57838135850898,-0.4509562811687577,0.9126710819267783,0.3878784040818352,3.2115678625558655,1.4910748050625309,0.47922840865700383,0.7095744617919745,1.2244334926523281,-0.47166058602476324,-0.47730652474649715,-0.4799204167378746,-0.4734557033706944,-0.4775186872310411,-0.4657357793571307,-0.46514281208875313,-0.4608827518523636,-0.4504013611779841,-0.46228817395890476,-0.475867757985419,-0.6812236049311959,-0.10665256779142482,-0.662748642008007,0.0
0.9967247185392496,2.9109246341392514,2.3550828435653055,2.6544580209713597,-1.0680165305861746,2.3722972582922797,0.009362358022118803,-0.0819431637462373,-2.541187528943849,-0.3746489875015402,2.9164189730562824,1.2269969866934716,1.2710690237754703,-0.4799204167378746,4.679024744436137,3.0684121585440165,1.1514023434106841,-0.46514281208875313,4.685450705556162,-0.4504013611779841,2.883585220194809,1.2156053154224686,4.611736778706873,1.0101282467784682,2.031351528756249,0.0
